Dataset,Precision,Recall,Accuracy,F1,Runtime,mlp__activation,mlp__alpha,mlp__batch_size,mlp__beta_1,mlp__beta_2,mlp__early_stopping,mlp__epsilon,mlp__hidden_layer_sizes,mlp__learning_rate,mlp__learning_rate_init,mlp__max_fun,mlp__max_iter,mlp__momentum,mlp__n_iter_no_change,mlp__nesterovs_momentum,mlp__power_t,mlp__random_state,mlp__shuffle,mlp__solver,mlp__tol,mlp__validation_fraction,mlp__verbose,mlp__warm_start
lr_valid_lb_mm_0-10,0.9084973496791264,0.9607432812106416,0.9084973496791264,0.9030113734667675,15403.091430187225,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,1e-05,0.1,False,False
lr_valid_lb_mm_0-10,0.9116642055015626,0.9518744551002616,0.9116642055015626,0.9052150602021168,14961.674293994904,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,1e-05,0.1,False,False
lr_valid_lb_mm_0-100,0.9197320968572901,0.9553739177593988,0.9197320968572901,0.9134428415341025,19152.249868631363,tanh,1e-05,auto,0.5,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.1,False,False
lr_valid_lb_mm_0-100,0.9207600305660734,0.966746717279312,0.9207600305660734,0.9153791845080366,19868.25440621376,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.1,False,False
fc_valid_lb_none,0.9345782718670955,0.9564064390062343,0.9345782718670955,0.9075136853257991,14070.28598856926,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
fc_valid_lb_none,0.9337339993755854,0.9368576983612629,0.9337339993755854,0.9050781512041323,14667.423122406006,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_none,0.9353569421023047,0.952531792984581,0.9353569421023047,0.9080735411670663,13940.530873537064,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
fc_valid_lb_std,0.9322470384417287,0.94883742602861,0.9322470384417287,0.9036767479530478,10970.576979875565,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_std,0.9332719526848832,0.9534570765661253,0.9332719526848832,0.905752700022041,11033.189056158066,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
fc_valid_lb_std,0.9344275095258917,0.9520283172651484,0.9344275095258917,0.9068565471041015,10934.6173017025,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
fc_valid_lb_mm_0-1,0.9332397003745319,0.9508669176776833,0.9332397003745319,0.905333038282806,9562.691636800766,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
fc_valid_lb_mm_0-1,0.9346970643347907,0.947880763856544,0.9346970643347907,0.9068264860529364,9833.641095399857,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
fc_valid_lb_mm_0-1,0.9343292435453154,0.9472655340935536,0.9343292435453154,0.9063258444479082,9814.552835464478,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
fc_valid_lb_mm_0-10,0.9319157572635162,0.9512941831338714,0.9319157572635162,0.9038940432377636,9657.209869146347,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_mm_0-10,0.9321361648969394,0.9538425710293432,0.9321361648969394,0.9040702807699099,9613.420389652252,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
fc_valid_lb_mm_0-10,0.9336194786951771,0.9497001534098833,0.9336194786951771,0.905721442663652,9992.606464624405,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_mm_0-100,0.9322607827226765,0.940262285900966,0.9322607827226765,0.9027444830290131,9888.770743846893,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.02,False,False
fc_valid_lb_mm_0-100,0.9321716320029979,0.9485136520361569,0.9321716320029979,0.9035909272493232,10410.906317472458,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,0.0001,0.02,False,False
fc_valid_lb_mm_0-100,0.9324412940294778,0.9462410556639718,0.9324412940294778,0.903966087400404,10608.673268079758,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_mm_0-1000,0.9352058580149573,0.959892178277641,0.9352058580149573,0.9087069382726912,9490.947389125824,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_mm_0-1000,0.934156699871967,0.9592444403089234,0.934156699871967,0.9072228455767496,10575.456090211868,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_mm_0-1000,0.9339768520687878,0.9523367952522255,0.9339768520687878,0.9067031584523363,9999.998167991638,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_none,0.9216505121330859,0.961321029626032,0.9216505121330859,0.9156412486353459,26753.389177322388,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_none,0.9225873501219638,0.955835901013507,0.9225873501219638,0.9162835195660451,26828.8409075737,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_none,0.9201374570446735,0.9479160611521247,0.9201374570446735,0.9132333999141296,26847.131952524185,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_std,0.909461418998344,0.9448818897637795,0.909461418998344,0.9022890584487739,23068.677644252777,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,1e-05,0.02,False,False
lr_valid_lb_std,0.9098962853484795,0.9513588065036228,0.9098962853484795,0.9032977977793352,22553.772089719772,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_std,0.9088909509571433,0.9499970939806652,0.9088909509571433,0.9024255585409842,22789.536665201187,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_mm_0-1,0.9081067147828329,0.9554879466708007,0.9081067147828329,0.9021581022605641,18705.02064061165,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
lr_valid_lb_mm_0-1,0.9094086529378425,0.9556235950701496,0.9094086529378425,0.903377084917153,19760.631207227707,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,1e-05,0.02,False,False
lr_valid_lb_mm_0-1,0.9106007158122409,0.9530986978310083,0.9106007158122409,0.904382470119522,19013.317808389664,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_none,0.9332448262397501,0.9437883578203459,0.9332448262397501,0.9047512925655197,27900.588861465454,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_none,0.9345063385998876,0.9528214186111369,0.9345063385998876,0.9071758900714713,28720.011432647705,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100, 100)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,0.0001,0.02,False,False
fc_valid_lb_none,0.9322994752623688,0.9535747446610956,0.9322994752623688,0.9045469558515907,27920.990980386734,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100, 100)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_std,0.9327247191011236,0.951238785850416,0.9327247191011236,0.9047061164039878,26057.203542232513,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_std,0.9337965493012725,0.9401812688821752,0.9337965493012725,0.9051369250044746,24936.650423765182,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.02,False,False
fc_valid_lb_std,0.93436890172508,0.9498442802026682,0.93436890172508,0.9067270145544906,25402.958491802216,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_mm_0-1,0.9331262875335539,0.9539824650925454,0.9331262875335539,0.9056479136849058,20727.460409402847,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_mm_0-1,0.9345566894485535,0.9546903145351254,0.9345566894485535,0.9078930030307023,21968.366070747375,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100, 50)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_mm_0-1,0.9329324482623975,0.9513669332341455,0.9329324482623975,0.90503781679862,21329.02027606964,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_mm_0-10,0.9336592069714054,0.9472368786448209,0.9336592069714054,0.90597609561753,23217.249819755554,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_mm_0-10,0.9351997876426775,0.954145523951399,0.9351997876426775,0.9080678747064818,21755.250426769257,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100,)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_mm_0-10,0.9349186287818503,0.9544844812433507,0.9349186287818503,0.9082106467727382,22880.27992939949,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_mm_0-100,0.9318238600874453,0.9537028411737308,0.9318238600874453,0.9036585904055783,23807.325700044632,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100,)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_mm_0-100,0.934197174303333,0.9524473574117975,0.934197174303333,0.906737470959177,23332.26508283615,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100, 100)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.02,False,False
fc_valid_lb_mm_0-100,0.9333937047214589,0.9584611095623083,0.9333937047214589,0.9062870699881376,23239.49933028221,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100, 50)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_mm_0-1000,0.9344968622186144,0.9614527215307449,0.9344968622186144,0.9079824561403509,18716.900408029556,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100, 100)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
fc_valid_lb_mm_0-1000,0.9334749203572991,0.9635787806809184,0.9334749203572991,0.9066567334239011,19580.764929294586,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100, 50)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,0.0001,0.02,False,False
fc_valid_lb_mm_0-1000,0.9363805300060902,0.9602777777777778,0.9363805300060902,0.9105755300935071,19100.972745895386,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100, 100)",constant,0.001,15000,200,0.5,30,True,0.3,42,True,adam,1e-05,0.02,False,False
lr_valid_lb_none,0.9252488128257752,0.9624857093030015,0.9252488128257752,0.9194332096217387,47879.0972700119,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100, 100)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_none,0.9237115703259815,0.9498731824430289,0.9237115703259815,0.9169579275928453,48676.785786390305,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100, 100)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_none,0.9233306419748845,0.9702230843840931,0.9233306419748845,0.918077021917104,49243.258107185364,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100, 50)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_std,0.9109652509652509,0.9501957288477191,0.9109652509652509,0.904307411403436,49141.67322397232,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100, 100)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_std,0.9112709832134293,0.9452328331588539,0.9112709832134293,0.9042721885809137,48408.727850437164,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100, 50)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_std,0.9113045867463466,0.9358392490011249,0.9113045867463466,0.903304315267247,50412.967646598816,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100, 100)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_mm_0-1,0.9111290683080309,0.9463977838476589,0.9111290683080309,0.9043185309960573,45453.450489997864,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100, 100)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_mm_0-1,0.9111217995516581,0.9560017086715079,0.9111217995516581,0.9049071861790113,44459.74112391472,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100, 100)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_mm_0-1,0.9105789555085838,0.9536121525282154,0.9105789555085838,0.9041615633259354,43898.18629741669,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100, 100)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_mm_0-10,0.91110004037003,0.9505488134807142,0.91110004037003,0.9048083290412773,46356.2485370636,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100, 100)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_mm_0-10,0.9111214118939706,0.956369982547993,0.9111214118939706,0.9050039451712938,48040.73334026337,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100, 100)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_mm_0-10,0.9114286205237473,0.9514946309374093,0.9114286205237473,0.9051304467859936,48433.00466799736,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100, 100)",constant,0.001,15000,200,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_mm_0-100,0.9196559627121262,0.9605240275926034,0.9196559627121262,0.9139547710976282,48983.07930994034,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100, 100)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_mm_0-100,0.9212316413295543,0.950406346749226,0.9212316413295543,0.9146129137377217,48982.79103398323,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100, 100)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_mm_0-100,0.9208615786443969,0.9609667228714848,0.9208615786443969,0.9150096422672707,48554.746509552,tanh,1e-05,auto,0.9,0.9,False,1e-05,"(100, 50)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_mm_0-100,0.9221611406974747,0.9614893369973294,0.9221611406974747,0.9164253435396109,51480.629145145416,tanh,1e-05,auto,0.9,0.9,False,1e-08,"(100, 100)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_mm_0-1000,0.9223345193282799,0.9545190407933987,0.9223345193282799,0.9160075469593746,44396.10557484627,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100, 100)",constant,0.001,15000,300,0.5,30,True,0.3,42,True,adam,1e-05,0.02,False,False
lr_valid_lb_mm_0-1000,0.9209818397462893,0.9519297973130387,0.9209818397462893,0.9142814521993697,45186.70998311043,relu,1e-05,auto,0.9,0.9,False,1e-05,"(100, 100)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,0.0001,0.02,False,False
lr_valid_lb_mm_0-1000,0.9226082547757565,0.963566839418467,0.9226082547757565,0.9168344260781235,44931.72095823288,relu,1e-05,auto,0.9,0.9,False,1e-08,"(100, 100)",constant,0.001,15000,300,0.5,25,True,0.3,42,True,adam,1e-05,0.02,False,False
